N,P,K,temperature,humidity,ph,rainfall,label,soil_type
29.0,33.0,29.1,25.64,54.28,6.15,511.9,chickpea,black soil
112.9,47.6,68.3,30.74,65.14,6.4,2489.5,chickpea,laterite soil
48.5,34.7,35.6,33.22,45.15,7.53,539.0,bajra,alluvial soil
42.6,30.0,40.2,28.9,63.08,7.08,472.7,jowar,red soil
37.3,30.0,28.5,32.89,56.13,7.94,646.9,bajra,alluvial soil
21.5,40.8,50.0,29.55,64.82,6.92,594.1,groundnut,red soil
30.3,30.4,46.1,25.29,59.22,7.26,693.6,groundnut,red soil
108.6,57.8,90.9,21.16,51.79,7.49,892.5,grapes,black soil
86.0,65.0,66.6,34.64,44.28,7.4,718.8,pomegranate,black soil
31.1,35.7,38.0,27.18,60.22,7.24,571.3,groundnut,red soil
52.4,34.4,29.2,30.31,58.91,6.36,639.9,bajra,red soil
49.8,39.4,14.1,24.36,24.78,8.59,295.8,pomegranate,alluvial soil
123.6,60.7,84.7,28.87,66.37,6.98,1909.6,sugarcane,black soil
24.7,29.7,20.3,33.38,64.18,6.62,556.8,greengram,alluvial soil
46.8,33.0,44.9,26.4,60.83,7.53,608.1,jowar,red soil
41.4,36.5,29.4,28.82,76.63,7.34,647.7,soybean,alluvial soil
92.6,59.7,70.3,33.79,58.03,6.57,701.1,pomegranate,red soil
102.3,58.4,90.3,16.97,41.01,7.8,1814.4,greengram,laterite soil
107.2,48.4,55.5,26.81,73.27,6.5,985.8,onion,red soil
99.3,37.0,52.3,27.04,58.85,6.5,706.0,chilli,black soil
135.6,66.3,89.7,32.15,82.74,7.33,1867.8,sugarcane,black soil
56.2,39.9,37.5,23.46,55.94,6.64,650.3,sunflower,red soil
42.4,29.0,36.5,30.03,57.32,7.51,747.5,jowar,red soil
93.1,46.6,57.0,19.53,67.88,6.5,736.3,onion,alluvial soil
20.5,37.8,31.5,32.73,64.18,6.03,668.7,groundnut,red soil
87.6,3.2,71.3,44.08,21.04,8.54,1533.4,pigeonpeas,red soil
41.7,40.3,26.0,27.84,76.07,6.53,804.7,soybean,alluvial soil
135.1,62.2,68.0,29.19,80.31,7.26,1524.4,sugarcane,black soil
100.3,59.5,50.1,18.44,61.38,6.55,737.9,onion,black soil
63.1,43.7,44.8,29.9,56.13,5.81,933.2,ragi,red soil
135.0,53.3,77.5,32.85,76.65,6.75,1939.7,sugarcane,black soil
115.0,52.1,48.4,26.1,85.9,4.84,2125.8,cotton,laterite soil
98.8,33.7,29.1,41.57,92.03,6.62,2477.0,greengram,red soil
6.9,20.0,45.6,13.57,57.21,6.71,531.7,onion,laterite soil
73.5,40.4,45.8,19.77,62.45,7.37,597.3,wheat,black soil
102.0,49.7,61.5,21.36,75.04,6.38,908.9,tomato,alluvial soil
85.9,75.2,71.8,23.2,76.79,9.46,311.6,chilli,alluvial soil
47.0,41.9,33.2,26.27,79.88,6.56,788.5,soybean,black soil
21.4,21.5,20.0,26.67,56.45,7.1,502.6,greengram,black soil
20.4,52.4,62.5,19.53,64.67,5.02,1716.4,soybean,red soil
117.9,75.2,25.2,15.14,61.15,5.41,1704.8,grapes,red soil
32.5,32.9,40.2,27.51,61.78,6.05,656.4,soybean,black soil
67.7,41.7,37.7,20.24,50.74,7.75,612.7,sunflower,black soil
33.0,35.7,28.1,20.33,59.35,6.71,531.3,chickpea,red soil
84.4,37.9,61.6,27.92,73.17,6.97,698.5,chilli,black soil
46.9,26.6,40.3,27.29,49.31,7.09,666.3,jowar,black soil
16.2,33.6,23.6,27.77,59.98,6.95,677.5,blackgram,black soil
52.3,35.8,48.8,26.45,47.89,7.09,502.0,sunflower,alluvial soil
100.1,25.3,58.7,32.4,55.23,4.89,2143.0,tomato,black soil
78.8,54.8,64.3,26.74,72.36,7.07,664.4,chilli,black soil
101.8,43.2,41.1,18.82,46.35,8.75,520.4,sugarcane,laterite soil
24.9,32.1,26.1,20.04,47.7,7.44,566.3,lentil,alluvial soil
58.1,34.8,44.1,27.01,43.36,7.48,562.8,sunflower,red soil
49.9,36.4,33.5,21.91,51.23,6.92,569.2,safflower,black soil
45.4,28.4,39.0,30.88,62.12,7.58,465.0,jowar,black soil
20.9,29.3,20.8,34.15,61.93,7.38,675.3,greengram,alluvial soil
134.6,33.3,32.9,34.0,87.34,8.57,1684.3,greengram,red soil
107.7,64.4,70.3,33.04,41.35,6.57,578.3,pomegranate,red soil
26.9,23.7,23.2,27.92,69.04,6.65,669.4,blackgram,red soil
8.8,5.1,36.9,30.79,37.9,8.92,389.0,chickpea,laterite soil
25.6,37.5,23.7,22.34,40.85,6.42,450.7,chickpea,red soil
66.9,62.5,24.8,11.92,55.07,5.09,660.6,maize,black soil
0.5,35.6,74.6,12.0,24.59,7.14,1506.0,tomato,laterite soil
102.1,34.3,94.5,10.48,51.05,8.46,1301.6,chickpea,laterite soil
25.6,37.3,21.9,27.08,49.53,7.28,633.8,chickpea,black soil
18.2,30.5,24.5,23.53,61.01,6.35,496.9,lentil,black soil
16.8,27.0,28.5,23.58,63.99,7.2,586.3,lentil,black soil
37.5,32.0,31.1,22.49,50.99,7.05,801.4,pigeonpeas,black soil
0.5,75.7,89.0,29.67,61.73,5.83,955.7,pigeonpeas,laterite soil
128.8,31.2,33.7,23.59,94.99,8.31,1886.9,jowar,alluvial soil
44.4,43.8,40.6,25.87,69.24,7.33,978.3,ragi,laterite soil
63.2,48.7,52.8,22.05,52.04,6.37,559.0,wheat,black soil
53.2,34.5,32.3,33.81,41.07,6.11,516.4,bajra,alluvial soil
60.8,45.3,46.5,23.71,54.55,6.1,554.8,wheat,black soil
16.0,26.3,20.9,25.58,54.86,7.27,771.7,blackgram,red soil
57.9,38.3,34.9,30.64,64.25,7.56,730.5,jowar,red soil
41.4,35.4,37.4,25.15,47.87,6.86,691.3,jowar,black soil
45.1,39.6,32.0,31.26,63.83,7.2,623.4,jowar,black soil
90.5,7.2,5.7,44.16,33.34,6.5,588.2,greengram,black soil
29.0,29.5,27.5,25.07,65.51,7.45,731.0,greengram,alluvial soil
33.8,31.8,30.9,21.23,56.44,7.06,649.3,chickpea,red soil
135.5,55.7,88.7,29.99,76.88,7.25,1846.1,sugarcane,alluvial soil
30.0,31.9,16.0,25.52,63.73,6.4,598.2,blackgram,red soil
65.4,38.9,51.7,27.65,68.13,7.03,824.6,cotton,black soil
66.5,42.6,42.9,21.64,43.2,6.51,783.2,sunflower,red soil
101.7,60.0,73.4,21.9,70.48,6.6,943.5,tomato,red soil
69.0,44.9,57.9,25.26,55.18,6.24,842.8,cotton,black soil
68.7,73.0,3.8,22.81,74.55,5.37,810.1,blackgram,black soil
51.1,27.7,37.6,30.71,42.54,7.84,426.4,bajra,alluvial soil
44.7,26.1,36.3,25.92,64.1,6.75,504.2,jowar,black soil
74.8,38.2,49.9,17.14,63.54,6.63,578.8,wheat,alluvial soil
60.9,38.3,41.9,29.02,56.96,7.37,809.3,cotton,black soil
52.4,39.3,43.1,18.81,50.6,8.0,587.7,safflower,red soil
34.2,31.8,25.8,25.35,65.54,6.52,735.0,soybean,alluvial soil
11.3,25.0,89.1,29.5,80.58,9.13,919.9,maize,black soil
44.8,32.1,27.2,28.58,45.47,6.58,413.0,bajra,red soil
44.4,30.1,36.2,27.2,64.93,6.12,663.2,soybean,alluvial soil
95.1,52.9,55.8,25.53,55.63,6.29,828.5,chilli,red soil
120.4,52.7,88.3,29.7,79.95,6.83,1596.2,sugarcane,alluvial soil
29.6,43.3,5.6,37.69,21.21,5.13,1934.2,safflower,black soil
32.4,29.3,25.0,26.3,59.09,6.72,529.0,chickpea,black soil
72.6,56.9,66.6,41.22,27.6,7.06,2017.9,bajra,black soil
83.7,69.3,80.4,28.15,56.55,7.45,527.1,pomegranate,black soil
45.9,40.7,47.8,23.88,64.08,6.97,621.6,ragi,laterite soil
21.5,30.2,27.7,26.78,47.27,7.01,622.5,chickpea,red soil
38.3,27.7,34.9,26.21,48.76,6.26,572.8,bajra,red soil
73.5,44.7,62.9,24.54,63.97,6.35,700.0,maize,black soil
97.6,51.8,47.5,22.74,67.06,7.05,647.4,chilli,red soil
30.0,36.2,85.0,42.3,51.6,7.19,2257.7,soybean,red soil
3.1,23.8,39.7,33.45,88.72,5.7,1957.8,cotton,laterite soil
26.9,31.4,39.4,29.91,65.69,7.03,723.0,pigeonpeas,red soil
41.7,44.4,28.8,26.09,67.36,6.59,769.1,soybean,alluvial soil
43.3,32.9,42.4,23.4,51.82,6.2,807.3,ragi,laterite soil
35.5,40.0,49.3,31.61,66.19,6.61,512.5,groundnut,red soil
90.8,61.2,64.9,29.02,69.78,6.65,775.2,tomato,red soil
50.5,38.8,42.1,31.74,54.94,8.38,503.6,jowar,black soil
113.8,64.4,82.6,31.77,76.73,7.48,1696.4,sugarcane,black soil
59.3,35.7,34.5,23.39,36.1,6.81,527.1,safflower,red soil
30.1,32.9,40.2,29.11,66.94,6.24,792.0,groundnut,alluvial soil
93.3,58.9,60.8,25.48,69.3,6.68,842.2,maize,alluvial soil
17.9,61.6,34.2,39.29,94.65,6.86,2082.0,grapes,red soil
83.3,49.1,55.6,24.94,65.9,6.58,920.1,chilli,red soil
62.1,48.0,52.4,22.16,56.68,7.56,659.7,sunflower,black soil
110.4,58.5,65.4,34.97,71.47,7.17,1637.9,sugarcane,alluvial soil
38.0,36.2,32.2,26.36,53.24,7.47,610.2,pigeonpeas,red soil
86.1,51.2,48.2,22.05,70.52,5.79,950.2,maize,black soil
56.3,26.2,38.7,18.56,39.54,6.74,480.2,safflower,black soil
82.0,70.4,0.3,43.69,73.93,6.12,2404.1,chilli,laterite soil
49.8,29.2,30.4,29.04,59.92,7.66,401.7,bajra,red soil
98.9,51.8,63.9,28.97,60.8,7.32,864.0,chilli,red soil
76.8,43.2,55.5,31.49,61.44,6.46,738.6,chilli,black soil
100.7,54.7,90.5,25.47,60.87,6.93,835.3,grapes,black soil
20.8,24.7,29.7,27.95,68.66,7.09,780.0,greengram,alluvial soil
62.1,0.1,84.6,32.6,58.98,5.93,1149.5,chickpea,alluvial soil
74.4,26.3,92.3,15.51,86.24,7.34,1565.5,grapes,alluvial soil
27.2,40.2,43.6,30.92,61.93,6.22,868.9,groundnut,alluvial soil
76.0,71.3,90.2,24.75,42.76,5.44,243.7,cotton,black soil
130.9,60.5,83.4,27.64,76.46,7.31,1755.2,sugarcane,black soil
97.4,54.0,49.9,25.27,71.76,6.41,627.6,maize,red soil
59.7,49.4,53.6,24.29,59.03,6.78,524.5,sunflower,alluvial soil
42.4,40.3,41.7,28.69,68.6,5.53,922.2,ragi,laterite soil
79.2,41.9,34.9,40.96,44.57,9.23,2019.2,safflower,black soil
19.7,32.5,20.4,26.72,57.38,6.08,493.8,lentil,black soil
100.6,32.9,85.8,24.64,90.83,8.29,2465.5,groundnut,red soil
85.8,67.8,86.9,29.57,48.34,6.99,666.3,pomegranate,red soil
96.5,67.0,61.3,29.43,52.24,6.95,675.5,pomegranate,red soil
67.7,39.1,1.3,40.03,57.51,4.5,976.6,ragi,alluvial soil
51.0,31.9,34.5,32.76,58.17,7.53,565.8,bajra,red soil
65.1,45.0,39.7,21.51,45.54,6.55,776.1,sunflower,red soil
108.2,50.5,66.2,26.97,72.0,7.23,774.5,onion,red soil
22.7,30.9,21.8,32.44,62.59,6.95,579.4,greengram,alluvial soil
71.4,53.0,51.3,29.91,57.3,6.25,738.2,maize,red soil
45.4,31.1,37.5,25.64,61.73,6.69,859.9,ragi,laterite soil
57.4,39.3,44.3,25.2,51.74,7.52,675.5,jowar,black soil
26.8,25.1,23.0,31.72,67.18,6.88,630.9,greengram,black soil
114.4,69.9,75.8,33.91,63.33,6.75,1852.3,sugarcane,alluvial soil
59.5,28.2,38.2,31.55,49.14,7.01,469.4,jowar,red soil
25.0,33.9,20.5,33.48,68.58,7.26,759.4,greengram,black soil
113.8,57.1,60.7,31.39,63.87,7.03,1209.4,sugarcane,alluvial soil
82.5,49.2,64.2,18.5,71.67,6.01,873.0,onion,alluvial soil
59.4,48.6,49.1,29.86,57.47,7.45,790.0,sunflower,red soil
104.7,59.0,63.6,27.12,74.93,6.26,791.3,tomato,alluvial soil
57.5,42.4,54.3,19.95,83.23,9.38,1781.6,ragi,alluvial soil
130.7,10.4,12.9,39.67,78.95,4.75,1042.8,pigeonpeas,alluvial soil
21.0,21.1,19.3,33.05,69.2,7.18,610.4,blackgram,red soil
33.5,35.6,49.6,32.34,66.32,6.68,678.6,groundnut,red soil
92.8,46.5,56.5,25.05,69.16,6.68,747.5,maize,black soil
89.8,53.5,79.4,29.86,43.07,6.92,794.7,pomegranate,red soil
61.3,39.0,39.6,23.7,59.65,6.98,781.6,ragi,laterite soil
104.3,48.3,73.0,29.4,71.22,6.81,883.0,tomato,red soil
92.4,59.1,78.6,26.78,55.13,6.52,633.4,grapes,red soil
23.9,28.0,28.4,27.37,60.4,7.23,410.0,lentil,black soil
81.4,35.9,52.3,27.54,58.45,7.41,693.8,chilli,red soil
137.4,58.7,81.1,26.38,66.11,7.44,1228.0,sugarcane,black soil
99.5,63.2,64.8,32.65,47.69,6.54,657.9,pomegranate,red soil
40.5,27.1,33.8,31.95,56.02,8.11,668.0,jowar,red soil
55.4,66.9,52.3,19.83,83.76,8.56,2496.4,bajra,alluvial soil
18.9,25.7,24.5,24.54,52.36,6.74,519.7,lentil,alluvial soil
39.7,39.2,35.0,23.73,65.81,6.63,680.9,soybean,black soil
25.7,26.8,25.3,32.87,51.34,6.57,580.0,greengram,alluvial soil
98.0,65.3,88.3,19.9,51.92,6.06,1497.1,sunflower,black soil
30.8,41.3,0.1,10.46,37.1,5.92,1111.4,chilli,alluvial soil
94.3,33.5,84.7,14.43,34.35,9.27,1414.4,onion,laterite soil
68.3,37.8,48.1,23.28,67.44,6.92,589.0,wheat,black soil
93.3,50.9,73.6,33.3,49.96,6.87,733.3,pomegranate,red soil
91.6,37.5,52.5,29.08,60.95,6.24,718.3,chilli,red soil
18.2,27.6,20.0,30.59,56.04,6.4,752.3,blackgram,black soil
106.5,52.6,63.8,30.63,37.0,6.06,353.9,sunflower,alluvial soil
20.6,32.0,29.1,25.74,53.59,7.9,578.2,chickpea,red soil
16.1,21.8,22.5,25.32,69.01,6.53,526.1,greengram,black soil
44.9,33.5,18.3,39.81,80.39,9.02,790.6,grapes,black soil
20.9,29.2,22.8,34.21,55.63,6.67,714.3,blackgram,black soil
92.1,58.8,54.2,27.63,69.2,7.19,748.3,onion,black soil
67.4,47.4,51.3,27.72,59.07,7.62,982.8,cotton,red soil
51.3,26.7,38.5,28.64,47.57,7.92,474.4,bajra,red soil
85.4,42.6,57.5,31.8,64.99,6.61,632.9,cotton,black soil
112.3,63.2,82.9,15.86,76.33,5.78,476.0,safflower,black soil
28.7,33.8,25.7,28.84,51.0,6.61,719.1,greengram,black soil
81.5,54.7,56.0,27.0,64.2,7.03,938.1,onion,red soil
45.4,36.9,38.5,22.38,51.82,5.66,802.6,ragi,laterite soil
72.6,43.9,57.6,27.52,63.05,7.48,986.8,maize,alluvial soil
91.5,57.9,69.9,18.58,74.76,6.75,821.3,onion,red soil
84.4,42.0,60.8,18.67,59.96,7.01,608.4,onion,alluvial soil
71.2,45.3,47.5,24.61,53.29,6.24,537.6,wheat,black soil
67.0,54.4,51.2,32.92,66.37,7.46,899.3,cotton,red soil
71.5,44.4,61.0,29.54,74.13,6.31,626.5,maize,black soil
91.5,78.4,61.1,32.89,31.05,6.22,941.2,sugarcane,laterite soil
105.0,55.8,51.0,26.71,60.3,6.81,914.4,onion,red soil
102.0,61.7,67.6,31.93,79.93,7.02,1375.7,sugarcane,black soil
16.9,25.1,22.6,21.09,60.88,6.2,422.0,lentil,alluvial soil
33.3,31.9,23.5,22.49,59.84,6.68,426.6,chickpea,red soil
35.5,34.5,31.3,29.29,69.97,7.06,500.6,groundnut,alluvial soil
117.3,48.4,64.3,20.38,60.78,6.53,609.7,tomato,red soil
24.5,32.3,24.6,23.09,49.35,6.55,522.4,lentil,alluvial soil
100.9,59.2,56.8,27.92,68.74,6.51,860.2,tomato,alluvial soil
22.3,27.1,21.3,26.81,48.12,6.01,575.8,lentil,black soil
32.0,34.9,42.0,26.51,64.67,7.27,685.2,soybean,alluvial soil
28.6,30.0,21.4,20.35,57.56,7.7,452.1,chickpea,red soil
115.6,45.2,72.8,27.83,78.6,6.81,933.8,tomato,red soil
95.6,47.8,46.3,23.75,71.83,7.3,760.7,chilli,black soil
63.3,39.6,37.0,22.81,53.94,6.1,890.5,ragi,red soil
28.0,33.5,36.0,27.65,60.41,7.43,545.8,groundnut,alluvial soil
64.7,43.2,48.2,25.03,46.61,6.81,583.7,sunflower,alluvial soil
35.5,37.9,44.6,28.8,71.46,6.36,977.0,soybean,alluvial soil
70.7,25.4,61.7,15.69,50.48,9.38,1263.5,sunflower,red soil
74.3,37.2,59.5,28.65,58.96,7.38,805.9,chilli,red soil
63.1,40.2,55.3,33.06,56.95,7.14,615.4,cotton,red soil
48.8,9.0,76.1,21.2,38.3,7.52,1779.9,pigeonpeas,laterite soil
58.7,37.2,39.9,23.0,53.67,7.84,499.7,safflower,black soil
96.8,21.0,12.2,15.15,29.4,8.52,1689.0,lentil,black soil
73.7,47.6,54.1,28.01,58.67,6.17,642.2,chilli,black soil
93.6,46.5,62.9,20.09,76.8,6.76,880.3,tomato,red soil
16.3,23.8,18.2,25.48,62.31,6.62,760.2,blackgram,red soil
52.3,29.7,41.0,31.18,49.26,7.3,545.3,jowar,black soil
91.1,54.5,60.1,31.95,53.46,7.27,600.2,pomegranate,black soil
83.7,58.1,52.3,26.88,57.2,5.52,883.1,maize,alluvial soil
24.0,31.7,24.5,32.06,54.07,7.02,782.1,greengram,black soil
80.1,59.6,59.9,21.94,72.76,6.97,719.6,maize,red soil
110.9,45.2,21.8,27.24,62.47,8.28,1871.1,greengram,black soil
115.1,54.3,94.4,23.23,59.88,6.51,655.3,grapes,red soil
122.6,0.4,25.4,21.71,67.35,5.03,1014.5,jowar,laterite soil
68.1,46.3,47.7,23.06,62.68,6.42,624.4,wheat,black soil
133.9,64.7,89.2,29.82,59.24,7.28,332.0,sugarcane,red soil
20.8,24.9,24.6,26.06,62.76,6.82,657.2,greengram,alluvial soil
18.7,25.6,26.5,20.5,55.63,7.3,524.6,lentil,black soil
41.5,40.3,35.9,23.82,65.14,6.39,871.9,soybean,black soil
48.7,20.5,27.0,26.67,44.67,6.66,575.1,bajra,red soil
36.3,36.9,36.6,22.03,75.08,7.11,907.9,soybean,alluvial soil
137.5,65.1,67.6,25.96,79.94,7.01,1570.4,sugarcane,black soil
66.0,41.7,36.3,23.42,58.15,7.52,607.6,sunflower,red soil
47.0,42.8,25.0,23.41,77.61,6.76,762.7,soybean,black soil
77.2,42.2,49.6,31.17,50.54,6.77,823.6,cotton,red soil
120.9,63.7,31.9,16.64,44.99,8.27,268.9,lentil,black soil
117.1,53.3,74.1,28.16,60.82,6.67,1501.7,sugarcane,alluvial soil
24.6,39.7,25.3,21.02,53.62,7.92,571.0,chickpea,red soil
15.2,34.3,23.1,25.94,53.39,6.06,531.7,lentil,black soil
68.8,39.7,39.7,28.98,56.11,7.18,796.9,sunflower,red soil
62.0,49.8,58.1,32.61,67.93,7.6,556.3,cotton,red soil
58.7,33.2,43.5,16.29,48.43,7.5,557.5,safflower,black soil
80.9,52.0,57.3,24.67,61.21,6.13,805.9,chilli,red soil
94.3,56.0,88.0,33.43,51.64,7.45,543.9,pomegranate,red soil
35.5,27.1,49.9,26.83,63.2,6.4,743.3,groundnut,red soil
99.0,56.9,65.2,22.05,60.02,7.28,941.2,onion,alluvial soil
94.3,67.1,86.5,25.18,55.64,7.36,712.1,pomegranate,red soil
16.1,23.4,21.7,27.06,52.28,6.31,653.9,blackgram,red soil
92.0,59.6,59.0,22.49,57.87,6.26,754.8,maize,black soil
27.5,27.6,26.2,24.55,53.27,7.86,554.2,chickpea,red soil
103.7,57.5,57.3,20.46,63.55,6.11,941.3,onion,black soil
46.0,38.6,41.6,26.92,65.02,7.44,793.5,ragi,red soil
84.5,54.7,46.2,27.47,70.77,5.97,853.9,maize,black soil
134.6,69.7,61.3,30.82,74.77,7.25,1811.5,sugarcane,black soil
46.1,41.4,35.2,29.62,60.49,7.39,670.3,soybean,black soil
93.1,6.8,71.8,33.38,73.66,5.3,2457.3,greengram,alluvial soil
17.8,27.1,24.7,20.74,53.19,7.14,589.5,lentil,alluvial soil
69.9,36.0,41.0,24.5,62.0,6.62,546.7,wheat,alluvial soil
24.7,25.6,20.5,26.35,61.11,6.66,556.1,lentil,alluvial soil
37.8,24.8,31.2,29.15,49.19,6.15,439.5,bajra,alluvial soil
23.1,29.8,26.0,29.55,44.23,6.64,500.1,chickpea,black soil
65.9,47.2,43.4,29.03,46.26,6.91,569.0,sunflower,alluvial soil
52.5,24.6,36.2,33.42,51.16,7.77,586.3,bajra,red soil
83.3,41.2,58.5,33.97,68.5,7.05,936.3,cotton,black soil
77.8,42.4,46.0,16.44,59.89,7.28,505.4,wheat,alluvial soil
61.2,39.9,43.3,31.73,64.65,7.67,896.8,cotton,black soil
106.7,30.9,63.9,22.6,29.62,7.88,1559.3,grapes,black soil
44.9,34.9,42.0,27.04,60.22,6.62,684.8,soybean,alluvial soil
23.6,29.5,23.0,21.4,60.43,6.71,585.4,lentil,black soil
16.8,34.7,27.6,26.47,61.85,6.23,731.1,blackgram,red soil
49.7,27.1,49.0,32.65,25.65,8.21,1622.6,greengram,alluvial soil
33.9,40.6,34.7,25.79,61.05,6.76,762.4,soybean,black soil
43.0,36.1,43.5,22.54,50.91,6.56,632.3,safflower,black soil
89.5,55.3,57.4,22.43,56.62,6.02,920.5,onion,alluvial soil
19.7,69.4,79.4,32.68,29.36,6.34,2211.9,bajra,black soil
21.0,30.8,19.7,29.06,61.98,6.21,785.1,blackgram,black soil
41.7,26.8,38.5,29.05,59.49,8.04,622.5,jowar,black soil
49.4,29.0,33.2,30.99,40.67,6.75,411.3,bajra,alluvial soil
66.3,45.3,49.0,21.91,40.28,6.87,574.3,sunflower,red soil
66.8,51.6,56.1,27.5,55.17,7.84,976.9,cotton,red soil
44.3,39.8,31.9,29.85,75.82,6.96,953.7,soybean,alluvial soil
21.9,31.6,24.9,27.12,57.32,6.84,571.4,chickpea,red soil
128.0,65.5,70.6,31.2,75.86,6.51,1322.2,sugarcane,black soil
24.2,45.4,52.0,33.94,26.68,6.22,259.9,ragi,black soil
23.2,34.9,29.0,33.19,56.26,7.22,744.5,greengram,black soil
20.2,28.5,26.6,19.27,57.41,6.65,593.9,lentil,alluvial soil
34.8,30.4,40.3,27.1,58.38,6.78,827.7,groundnut,alluvial soil
61.4,46.4,54.1,30.98,61.48,6.29,808.2,cotton,black soil
82.5,56.4,46.3,22.58,72.71,7.32,838.9,maize,alluvial soil
87.6,42.0,44.2,33.81,68.38,6.37,735.0,cotton,red soil
51.8,11.1,9.3,27.1,45.08,9.11,460.7,pomegranate,alluvial soil
49.6,33.3,25.7,30.57,40.39,6.87,423.3,bajra,alluvial soil
30.4,26.5,28.4,21.54,56.86,7.0,604.1,chickpea,black soil
55.0,35.8,45.2,20.2,59.53,6.73,603.9,sunflower,red soil
29.4,28.0,20.7,27.46,52.0,7.24,748.0,blackgram,red soil
98.4,55.3,59.3,24.71,55.16,6.96,647.4,maize,black soil
4.1,76.3,3.0,43.35,48.11,8.29,2256.4,greengram,red soil
86.4,55.0,63.0,28.67,68.47,7.24,949.4,chilli,red soil
82.4,47.3,48.3,29.22,73.22,6.53,807.2,chilli,red soil
59.3,39.6,32.0,22.04,40.33,6.58,510.2,safflower,black soil
86.4,64.1,47.8,25.48,20.96,8.28,1919.9,ragi,alluvial soil
48.3,29.2,44.6,17.05,49.39,7.22,497.3,safflower,red soil
23.3,33.9,25.6,27.35,55.61,6.17,451.9,lentil,black soil
60.5,0.5,13.1,17.91,91.88,5.62,2404.3,tomato,red soil
90.0,25.2,70.6,27.65,89.34,8.08,1793.3,pigeonpeas,red soil
47.9,24.1,33.4,30.26,58.02,7.87,528.2,bajra,red soil
32.5,45.0,34.9,28.08,50.51,7.44,736.8,groundnut,alluvial soil
48.8,27.4,25.9,10.7,82.07,7.57,1941.3,safflower,laterite soil
38.4,26.0,37.6,25.9,52.84,7.26,772.6,groundnut,alluvial soil
37.7,33.7,28.6,31.44,49.0,7.93,618.8,pigeonpeas,red soil
80.7,60.9,85.6,27.55,53.06,7.39,770.8,pomegranate,red soil
54.2,43.8,37.0,25.6,54.08,6.5,697.5,ragi,laterite soil
0.7,24.5,92.0,18.64,49.98,6.53,1106.9,chickpea,black soil
76.3,37.7,40.0,19.16,66.91,6.14,471.3,wheat,alluvial soil
57.7,31.2,35.4,25.26,57.64,7.91,601.9,jowar,black soil
41.8,25.0,40.7,16.45,38.25,7.23,577.1,safflower,black soil
109.4,57.5,50.3,24.77,59.34,7.15,990.7,onion,black soil
108.6,54.5,69.9,26.68,59.72,7.29,715.4,pomegranate,black soil
35.1,9.7,98.1,40.26,66.43,9.18,1638.9,bajra,red soil
39.3,43.1,45.2,28.66,59.98,7.38,684.4,groundnut,alluvial soil
16.4,22.6,27.7,31.49,61.91,6.85,521.7,blackgram,black soil
19.0,27.8,77.8,21.95,91.93,4.66,2288.6,bajra,alluvial soil
62.7,60.7,76.0,32.71,87.58,7.84,1715.5,safflower,alluvial soil
61.7,42.1,26.7,21.62,92.09,9.43,2171.4,chilli,laterite soil
44.7,22.3,25.8,28.65,43.85,6.16,523.1,bajra,alluvial soil
48.2,6.1,68.6,11.77,43.97,5.32,1116.4,maize,red soil
16.4,27.2,15.4,29.88,65.99,7.31,733.3,blackgram,black soil
28.2,38.6,67.1,11.85,59.59,6.3,2403.4,tomato,black soil
90.4,57.5,68.6,32.32,59.84,7.02,540.2,pomegranate,black soil
95.6,46.1,54.2,27.24,70.89,7.13,855.0,maize,alluvial soil
23.7,37.3,30.7,28.13,40.69,7.87,546.1,chickpea,red soil
79.7,59.9,60.3,42.19,25.18,8.58,417.2,pigeonpeas,alluvial soil
53.8,74.6,1.3,42.04,82.5,8.33,1417.7,safflower,laterite soil
55.7,65.4,29.8,22.12,90.57,5.62,2409.4,ragi,laterite soil
38.9,42.8,35.8,25.26,58.58,7.09,666.7,groundnut,red soil
67.9,33.7,43.4,20.33,52.19,6.6,585.2,sunflower,alluvial soil
45.7,19.7,67.1,33.52,80.25,7.81,1131.3,lentil,red soil
67.8,34.8,39.6,22.5,52.35,7.8,681.3,sunflower,alluvial soil
57.7,26.3,44.3,20.92,49.17,7.76,630.4,safflower,red soil
87.1,42.0,2.9,44.74,80.1,6.07,2178.1,wheat,alluvial soil
63.9,47.4,47.5,16.16,56.14,7.36,481.8,wheat,black soil
19.3,8.0,50.1,39.25,31.48,5.11,2487.2,pomegranate,red soil
9.4,33.8,38.5,36.74,80.3,7.01,2186.4,onion,black soil
99.7,45.0,69.1,27.62,72.34,6.79,990.5,tomato,alluvial soil
16.7,29.7,27.4,27.78,67.72,7.47,764.9,greengram,black soil
94.3,51.7,46.6,24.35,60.24,7.2,804.5,maize,red soil
23.4,29.0,29.5,25.87,48.27,7.11,588.4,lentil,black soil
77.3,40.6,41.9,24.98,57.64,7.13,881.8,cotton,red soil
89.1,44.6,47.3,29.92,73.97,7.36,629.7,chilli,black soil
86.3,69.9,95.0,11.93,43.76,7.95,1465.8,bajra,laterite soil
44.3,27.4,25.3,28.13,55.11,7.15,495.2,bajra,red soil
112.1,66.8,91.2,23.72,59.18,6.91,786.5,grapes,black soil
44.8,33.9,34.0,34.1,51.64,7.05,509.1,bajra,alluvial soil
36.2,67.1,86.0,26.06,90.05,8.46,1492.3,pigeonpeas,black soil
94.8,59.2,68.9,28.18,61.91,6.34,638.7,tomato,red soil
